Back to information sheet																																																																
FBA_fluxes1	FBA_fluxes2	FBA_fluxes3	FBA_fluxes4	FBA_fluxes5	FBA_fluxes6	FBA_fluxes7	FBA_fluxes8	FBA_fluxes9	FBA_fluxes10	FBA_fluxes11	FBA_fluxes12	FBA_fluxes13	FBA_fluxes14	FBA_fluxes15	FBA_fluxes16	FBA_fluxes17	FBA_fluxes18	FBA_fluxes19	FBA_fluxes20	FBA_fluxes21	FBA_fluxes22	FBA_fluxes23	FBA_fluxes24	FBA_fluxes25	FBA_fluxes26	FBA_fluxes27	FBA_fluxes28	FBA_fluxes29	FBA_fluxes30	FBA_fluxes31	FBA_fluxes32	FBA_fluxes33	FBA_fluxes34	FBA_fluxes35	FBA_fluxes36	FBA_fluxes37	FBA_fluxes38	FBA_fluxes39	FBA_fluxes40	FBA_fluxes41	FBA_fluxes42	FBA_fluxes43	FBA_fluxes44	FBA_fluxes45	FBA_fluxes46	FBA_fluxes47	FBA_fluxes48	FBA_fluxes49	FBA_fluxes50	FBA_fluxes51	FBA_fluxes52	FBA_fluxes53	FBA_fluxes54	FBA_fluxes55	FBA_fluxes56	FBA_fluxes57	FBA_fluxes58	FBA_fluxes59	FBA_fluxes60	FBA_fluxes61	FBA_fluxes62	FBA_fluxes63	FBA_fluxes64	FBA_fluxes65
PRASCSi	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907	0.301396873	0.301396873	0.301396907	0.301396907
PRATPP	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638
PRFGS	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146	0.301551426	0.301551426	0.30155146	0.30155146
PRMICI	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638	0.063801631	0.063801631	0.063801638	0.063801638
PROD2	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06
PROGLYabcpp																																																																
PROGLYtex																																																																
PROTRS																																																																
PROabcpp	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06
PROt2rpp	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100	-100
PROt4pp	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998	99.999998
PROtex	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06	-1.00E-06
PRPPS	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989	0.63299982	0.63299982	0.63299989	0.63299989
PSCLYSt2pp																																																																
PSCLYStex																																																																
PSCVT	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887	0.257776858	0.257776858	0.257776887	0.257776887
PSD120	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06
PSD140	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06
PSD141	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06
PSD160	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449
PSD161	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725
PSD180																																																																
PSD181	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993
PSERT	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783
PSERtex																																																																
PSP_L	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783	1.176738651	1.176738651	1.176738783	1.176738783
PSP_Lpp																																																																
PSSA120	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06
PSSA140	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06	2.00E-06	2.00E-06	3.00E-06	3.00E-06
PSSA141	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06	2.00E-06
PSSA160	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449	0.030608446	0.030608446	0.030608449	0.030608449
PSSA161	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725	0.023807723	0.023807723	0.023807725	0.023807725
PSSA180																																																																
PSSA181	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993	0.012270992	0.012270992	0.012270993	0.012270993
PTA2	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06
PTAr	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416	-0.41005737	-0.41005737	-0.410057416	-0.410057416
PTHRpp																																																																
PTPATi	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204	0.000399204
PTRCORNt7pp	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06	-3.00E-06
PTRCTA	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06
PTRCabcpp	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06
